enrollment,interval,start,end,model,k5_model,6_8_model
1578.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
1578.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
1578.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
1578.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
1578.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
1578.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
1578.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
1578.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
1578.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
244.00,Weekly,9/7/2020,9/11/2020,,In-person,In-person
249.00,Weekly,9/14/2020,9/18/2020,,In-person,In-person
249.00,Weekly,9/21/2020,9/25/2020,,In-person,In-person
248.00,Weekly,9/28/2020,10/2/2020,,In-person,In-person
248.00,Weekly,10/5/2020,10/9/2020,,In-person,In-person
249.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
250.00,Weekly,10/19/2020,10/23/2020,,In-person,In-person
250.00,Weekly,10/26/2020,10/30/2020,,In-person,In-person
250.00,Weekly,11/2/2020,11/6/2020,,In-person,In-person
250.00,Weekly,11/9/2020,11/13/2020,,In-person,In-person
238.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,In-person
238.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,In-person
238.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,In-person
238.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,In-person
238.00,Weekly,1/4/2021,1/8/2021,In-person,In-person,In-person
238.00,Weekly,1/11/2021,1/15/2021,In-person,In-person,In-person
238.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,Virtual
238.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,In-person
238.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,In-person
238.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,In-person
238.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
238.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
238.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
238.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
238.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
238.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
238.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
238.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
238.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
238.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
238.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
238.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
238.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
238.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
3134.00,Weekly,9/7/2020,9/11/2020,,Virtual,Virtual
3115.00,Weekly,9/14/2020,9/18/2020,,Virtual,Hybrid
3114.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
3106.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
3091.00,Weekly,10/5/2020,10/9/2020,,Hybrid,Hybrid
3091.00,Weekly,10/12/2020,10/16/2020,,Hybrid,Hybrid
3092.00,Weekly,10/19/2020,10/23/2020,,Hybrid,Hybrid
3096.00,Weekly,10/26/2020,10/30/2020,,Hybrid,Hybrid
3086.00,Weekly,11/2/2020,11/6/2020,,Hybrid,Hybrid
3090.00,Weekly,11/9/2020,11/13/2020,,Virtual,Virtual
3050.00,Weekly,11/16/2020,11/20/2020,Virtual,Virtual,Virtual
3050.00,Weekly,11/30/2020,12/4/2020,Virtual,Virtual,Virtual
3050.00,Weekly,12/7/2020,12/11/2020,Hybrid,Hybrid,Hybrid
3050.00,Weekly,12/14/2020,12/18/2020,Hybrid,Hybrid,Hybrid
3050.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
3050.00,Weekly,1/11/2021,1/15/2021,Hybrid,Hybrid,Hybrid
3050.00,Weekly,1/18/2021,1/22/2021,Hybrid,Hybrid,Hybrid
3050.00,Weekly,1/25/2021,1/29/2021,Hybrid,Hybrid,Hybrid
3050.00,Weekly,2/1/2021,2/5/2021,Hybrid,Hybrid,Hybrid
3050.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,In-person
3050.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
3050.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
3050.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
3050.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
3050.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
3050.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
3050.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
3050.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
3050.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
3050.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
3050.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
3050.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
3050.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
3050.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
710.00,Weekly,8/31/2020,9/4/2020,,Hybrid,Hybrid
708.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
709.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
705.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
703.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
699.00,Weekly,10/5/2020,10/9/2020,,Hybrid,Hybrid
700.00,Weekly,10/12/2020,10/16/2020,,Hybrid,Hybrid
699.00,Weekly,10/19/2020,10/23/2020,,Hybrid,Hybrid
697.00,Weekly,10/26/2020,10/30/2020,,Hybrid,Hybrid
698.00,Weekly,11/2/2020,11/6/2020,,Hybrid,Hybrid
699.00,Weekly,11/9/2020,11/13/2020,,Hybrid,Hybrid
690.00,Weekly,11/16/2020,11/20/2020,Hybrid,Hybrid,Hybrid
690.00,Weekly,11/30/2020,12/4/2020,Hybrid,Hybrid,Hybrid
690.00,Weekly,12/7/2020,12/11/2020,Hybrid,Hybrid,Hybrid
690.00,Weekly,12/14/2020,12/18/2020,Hybrid,Hybrid,Hybrid
690.00,Weekly,1/4/2021,1/8/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,1/11/2021,1/15/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,1/18/2021,1/22/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,1/25/2021,1/29/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,2/1/2021,2/5/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,2/8/2021,2/12/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,2/22/2021,2/26/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,3/1/2021,3/5/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,3/8/2021,3/12/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,3/15/2021,3/19/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,3/22/2021,3/26/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,3/29/2021,4/2/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,4/5/2021,4/9/2021,Hybrid,Hybrid,Hybrid
690.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
690.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
690.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
690.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
690.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
690.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
690.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
11526.00,Weekly,9/7/2020,9/11/2020,,In-person,Hybrid
11537.00,Weekly,9/14/2020,9/18/2020,,In-person,Hybrid
11569.00,Weekly,9/21/2020,9/25/2020,,In-person,Hybrid
11571.00,Weekly,9/28/2020,10/2/2020,,In-person,Hybrid
11575.00,Weekly,10/5/2020,10/9/2020,,In-person,Hybrid
11588.00,Weekly,10/12/2020,10/16/2020,,In-person,Hybrid
11598.00,Weekly,10/19/2020,10/23/2020,,In-person,Hybrid
11608.00,Weekly,10/26/2020,10/30/2020,,In-person,Hybrid
11614.00,Weekly,11/2/2020,11/6/2020,,In-person,Hybrid
11620.00,Weekly,11/9/2020,11/13/2020,,In-person,Hybrid
11381.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,Hybrid
11381.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,Hybrid
11381.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,Hybrid
11381.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,Hybrid
11381.00,Weekly,1/4/2021,1/8/2021,In-person,In-person,Hybrid
11381.00,Weekly,1/11/2021,1/15/2021,In-person,In-person,Hybrid
11381.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,Hybrid
11381.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,Hybrid
11381.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,Hybrid
11381.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,Hybrid
11381.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,Hybrid
11381.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,Hybrid
11381.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,Hybrid
11381.00,Weekly,3/15/2021,3/19/2021,,,
11381.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,Hybrid
11381.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,Hybrid
11381.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,Hybrid
11381.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,Hybrid
11381.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,Hybrid
11381.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,Hybrid
11381.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,Hybrid
11381.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,Hybrid
11381.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,Hybrid
11381.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,Hybrid
2099.00,Weekly,8/31/2020,9/4/2020,,,
2103.00,Weekly,9/7/2020,9/11/2020,,,
2212.00,Weekly,9/14/2020,9/18/2020,,,
2113.00,Weekly,9/21/2020,9/25/2020,,,
2114.00,Weekly,9/28/2020,10/2/2020,,,
2113.00,Weekly,10/5/2020,10/9/2020,,,
2115.00,Weekly,10/12/2020,10/16/2020,,,
2118.00,Weekly,10/19/2020,10/23/2020,,,
2118.00,Weekly,10/26/2020,10/30/2020,,,
2113.00,Weekly,11/2/2020,11/6/2020,,,
2114.00,Weekly,11/9/2020,11/13/2020,,,
2113.00,Weekly,11/16/2020,11/20/2020,Virtual,,
2113.00,Weekly,11/30/2020,12/4/2020,Virtual,,
2113.00,Weekly,12/7/2020,12/11/2020,Hybrid,,
2113.00,Weekly,12/14/2020,12/18/2020,Hybrid,,
2113.00,Weekly,1/4/2021,1/8/2021,Virtual,,
2113.00,Weekly,1/11/2021,1/15/2021,Virtual,,
2113.00,Weekly,1/18/2021,1/22/2021,Virtual,,
2113.00,Weekly,1/25/2021,1/29/2021,Virtual,,
2113.00,Weekly,2/1/2021,2/5/2021,Hybrid,,
2113.00,Weekly,2/8/2021,2/12/2021,Hybrid,,
2113.00,Weekly,2/22/2021,2/26/2021,Hybrid,,
2113.00,Weekly,3/1/2021,3/5/2021,Hybrid,,
2113.00,Weekly,3/8/2021,3/12/2021,Hybrid,,
2113.00,Weekly,3/15/2021,3/19/2021,Hybrid,,
2113.00,Weekly,3/22/2021,3/26/2021,Hybrid,,
2113.00,Weekly,3/29/2021,4/2/2021,Hybrid,,
2113.00,Weekly,4/5/2021,4/9/2021,Hybrid,,
2113.00,Weekly,4/19/2021,4/23/2021,Hybrid,,
2113.00,Weekly,4/26/2021,4/30/2021,Hybrid,,
2113.00,Weekly,5/3/2021,5/7/2021,Hybrid,,
2113.00,Weekly,5/10/2021,5/14/2021,Hybrid,,
2113.00,Weekly,5/17/2021,5/21/2021,Hybrid,,
2113.00,Weekly,5/24/2021,5/28/2021,Hybrid,,
2113.00,Weekly,5/31/2021,6/4/2021,Hybrid,,
3108.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
3135.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
3128.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
3126.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
3126.00,Weekly,10/5/2020,10/9/2020,,Virtual,Virtual
3131.00,Weekly,10/12/2020,10/16/2020,,Virtual,Virtual
3133.00,Weekly,10/19/2020,10/23/2020,,Virtual,Virtual
3139.00,Weekly,10/26/2020,10/30/2020,,Hybrid,Hybrid
3294.00,Weekly,11/2/2020,11/6/2020,,Hybrid,Hybrid
3304.00,Weekly,11/9/2020,11/13/2020,,Hybrid,Hybrid
3228.00,Weekly,11/16/2020,11/20/2020,Hybrid,Hybrid,Hybrid
3228.00,Weekly,11/30/2020,12/4/2020,Hybrid,Hybrid,Hybrid
3228.00,Weekly,12/7/2020,12/11/2020,Hybrid,Hybrid,Hybrid
3228.00,Weekly,12/14/2020,12/18/2020,Hybrid,Hybrid,Hybrid
3228.00,Weekly,1/4/2021,1/8/2021,Hybrid,Hybrid,Hybrid
3228.00,Weekly,1/11/2021,1/15/2021,Hybrid,Hybrid,Hybrid
3228.00,Weekly,1/18/2021,1/22/2021,Virtual,Virtual,Virtual
3228.00,Weekly,1/25/2021,1/29/2021,Virtual,Virtual,Virtual
3228.00,Weekly,2/1/2021,2/5/2021,Virtual,Virtual,Virtual
3228.00,Weekly,2/8/2021,2/12/2021,Hybrid,Hybrid,Hybrid
3228.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
3228.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
3228.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
3228.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
3228.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
3228.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
3228.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
3228.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
3228.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
3228.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
3228.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
3228.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
3228.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
3228.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
326.00,Weekly,8/31/2020,9/4/2020,,Hybrid,Hybrid
328.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
329.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
329.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
328.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
328.00,Weekly,10/5/2020,10/9/2020,,Hybrid,Hybrid
327.00,Weekly,10/12/2020,10/16/2020,,Hybrid,Hybrid
327.00,Weekly,10/19/2020,10/23/2020,,Hybrid,Hybrid
327.00,Weekly,10/26/2020,10/30/2020,,Hybrid,Hybrid
327.00,Weekly,11/2/2020,11/6/2020,,Hybrid,Hybrid
327.00,Weekly,11/9/2020,11/13/2020,,Hybrid,Hybrid
328.00,Weekly,11/16/2020,11/20/2020,Hybrid,Hybrid,Hybrid
328.00,Weekly,11/30/2020,12/4/2020,Hybrid,Hybrid,Hybrid
328.00,Weekly,12/7/2020,12/11/2020,Hybrid,Hybrid,Hybrid
328.00,Weekly,12/14/2020,12/18/2020,Virtual,Virtual,Virtual
328.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
328.00,Weekly,1/11/2021,1/15/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,1/18/2021,1/22/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,1/25/2021,1/29/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,2/1/2021,2/5/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,2/8/2021,2/12/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,2/22/2021,2/26/2021,Hybrid,In-person,Hybrid
328.00,Weekly,3/1/2021,3/5/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,3/8/2021,3/12/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,3/15/2021,3/19/2021,Hybrid,Virtual,Hybrid
328.00,Weekly,3/22/2021,3/26/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,3/29/2021,4/2/2021,Hybrid,In-person,Hybrid
328.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,Hybrid
328.00,Weekly,4/19/2021,4/23/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,4/26/2021,4/30/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,5/3/2021,5/7/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,5/10/2021,5/14/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,5/17/2021,5/21/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,5/24/2021,5/28/2021,Hybrid,Hybrid,Hybrid
328.00,Weekly,5/31/2021,6/4/2021,Hybrid,Hybrid,Hybrid
1074.00,Weekly,8/31/2020,9/4/2020,,Hybrid,Hybrid
1074.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
1074.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
1076.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
1077.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
1083.00,Weekly,10/5/2020,10/9/2020,,In-person,In-person
1080.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
1082.00,Weekly,10/19/2020,10/23/2020,,In-person,Virtual
1084.00,Weekly,10/26/2020,10/30/2020,,In-person,In-person
1084.00,Weekly,11/2/2020,11/6/2020,,In-person,In-person
1086.00,Weekly,11/9/2020,11/13/2020,,In-person,In-person
1025.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,In-person
1025.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,In-person
1025.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,In-person
1025.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,In-person
1025.00,Weekly,1/4/2021,1/8/2021,In-person,In-person,In-person
1025.00,Weekly,1/11/2021,1/15/2021,In-person,In-person,In-person
1025.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,In-person
1025.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,In-person
1025.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,In-person
1025.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,In-person
1025.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
1025.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
1025.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
1025.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
1025.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
1025.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
1025.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
1025.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
1025.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
1025.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
1025.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
1025.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
1025.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
1025.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
1255.00,Weekly,8/31/2020,9/4/2020,,In-person,In-person
1255.00,Weekly,9/7/2020,9/11/2020,,In-person,In-person
1255.00,Weekly,9/14/2020,9/18/2020,,In-person,In-person
1242.00,Weekly,9/21/2020,9/25/2020,,In-person,In-person
1242.00,Weekly,9/28/2020,10/2/2020,,In-person,In-person
1242.00,Weekly,10/5/2020,10/9/2020,,In-person,In-person
1242.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
1243.00,Weekly,10/19/2020,10/23/2020,,In-person,In-person
1243.00,Weekly,10/26/2020,10/30/2020,,In-person,In-person
1242.00,Weekly,11/2/2020,11/6/2020,,In-person,In-person
1241.00,Weekly,11/9/2020,11/13/2020,,In-person,In-person
1186.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,In-person
1186.00,Weekly,11/30/2020,12/4/2020,Virtual,Virtual,Virtual
1186.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,In-person
1186.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,In-person
1186.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
1186.00,Weekly,1/11/2021,1/15/2021,Virtual,Virtual,Virtual
1186.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,In-person
1186.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,In-person
1186.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,In-person
1186.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,In-person
1186.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
1186.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
1186.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
1186.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
1186.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
1186.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
1186.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
1186.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
1186.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
1186.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
1186.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
1186.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
1186.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
1186.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
1635.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
1631.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
1628.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
1625.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
1629.00,Weekly,10/5/2020,10/9/2020,,In-person,In-person
1628.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
1631.00,Weekly,10/19/2020,10/23/2020,,In-person,In-person
1633.00,Weekly,10/26/2020,10/30/2020,,In-person,In-person
1636.00,Weekly,11/2/2020,11/6/2020,,Virtual,Virtual
1639.00,Weekly,11/9/2020,11/13/2020,,In-person,Virtual
1603.00,Weekly,11/16/2020,11/20/2020,Hybrid,Hybrid,Hybrid
1603.00,Weekly,11/30/2020,12/4/2020,Virtual,Virtual,Virtual
1603.00,Weekly,12/7/2020,12/11/2020,Hybrid,Hybrid,Hybrid
1603.00,Weekly,12/14/2020,12/18/2020,Hybrid,Hybrid,Hybrid
1603.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
1603.00,Weekly,1/11/2021,1/15/2021,Hybrid,Hybrid,Hybrid
1603.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,Hybrid
1603.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,In-person
1603.00,Weekly,2/1/2021,2/5/2021,Virtual,Virtual,Virtual
1603.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,In-person
1603.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
1603.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
1603.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
1603.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
1603.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
1603.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
1603.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
1603.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
1603.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
1603.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
1603.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
1603.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
1603.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
1603.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
360.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
361.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
362.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
360.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
360.00,Weekly,10/5/2020,10/9/2020,,Virtual,Virtual
357.00,Weekly,10/12/2020,10/16/2020,,Virtual,Virtual
356.00,Weekly,10/19/2020,10/23/2020,,Hybrid,Hybrid
356.00,Weekly,10/26/2020,10/30/2020,,Hybrid,Hybrid
356.00,Weekly,11/2/2020,11/6/2020,,Virtual,Virtual
356.00,Weekly,11/9/2020,11/13/2020,,Hybrid,Hybrid
360.00,Weekly,11/16/2020,11/20/2020,Hybrid,Hybrid,Hybrid
360.00,Weekly,11/30/2020,12/4/2020,Virtual,Virtual,Virtual
360.00,Weekly,12/7/2020,12/11/2020,Virtual,Virtual,Virtual
360.00,Weekly,12/14/2020,12/18/2020,Virtual,Virtual,Virtual
360.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
360.00,Weekly,1/11/2021,1/15/2021,Virtual,Virtual,Virtual
360.00,Weekly,1/18/2021,1/22/2021,Virtual,Virtual,Virtual
360.00,Weekly,1/25/2021,1/29/2021,Virtual,Virtual,Virtual
360.00,Weekly,2/1/2021,2/5/2021,Virtual,Virtual,Virtual
360.00,Weekly,2/8/2021,2/12/2021,Virtual,Virtual,Virtual
360.00,Weekly,2/22/2021,2/26/2021,Virtual,Virtual,Virtual
360.00,Weekly,3/1/2021,3/5/2021,Virtual,Virtual,Virtual
360.00,Weekly,3/8/2021,3/12/2021,Virtual,Virtual,Virtual
360.00,Weekly,3/15/2021,3/19/2021,Virtual,Virtual,Virtual
360.00,Weekly,3/22/2021,3/26/2021,Virtual,Virtual,Virtual
360.00,Weekly,3/29/2021,4/2/2021,Virtual,Virtual,Virtual
360.00,Weekly,4/5/2021,4/9/2021,Virtual,Virtual,Virtual
360.00,Weekly,4/19/2021,4/23/2021,Hybrid,Hybrid,Hybrid
360.00,Weekly,4/26/2021,4/30/2021,Hybrid,Hybrid,Hybrid
360.00,Weekly,5/3/2021,5/7/2021,Hybrid,Hybrid,Hybrid
360.00,Weekly,5/10/2021,5/14/2021,Hybrid,Hybrid,Hybrid
